year,common,Eureka,Fort Bragg,Bodega Bay,San Francisco,Monterey,Morro Bay,Santa Barbara,Los Angeles,San Diego
2012,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2012,"Surfperch, unspecified",0,2,0,415,0,89,57,147,43
2012,EMPTY,$0 ,$0 ,$0 ,"$1,085 ",$0 ,$257 ,$34 ,$586 ,$132 
2012,"Surfperch, walleye",0,0,0,74,15,0,0,0,0
2012,EMPTY,$0 ,$0 ,$0 ,$121 ,$23 ,$0 ,$0 ,$0 ,$0 
2012,Swordfish,0,"24,922","2,021","412,079","6,518","50,035","8,516","42,679","65,254"
2012,EMPTY,$0 ,"$99,716 ","$9,050 ","$1,259,534 ","$29,056 ","$214,509 ","$54,545 ","$90,260 ","$344,225 "
2012,"Thornyhead, longspine","470,266","334,162",0,"3,763","74,102","193,989","2,499","19,422","7,465"
2012,EMPTY,"$242,668 ","$168,053 ",$0 ,"$2,963 ","$23,814 ","$73,075 ","$7,817 ","$26,029 ","$11,886 "
2012,"Thornyhead, shortspine","214,489","117,093","2,728","11,746","69,899","235,300","75,086","126,616","53,493"
2012,EMPTY,"$185,491 ","$98,207 ","$11,651 ","$20,456 ","$175,939 ","$501,701 ","$391,259 ","$452,115 ","$234,912 "
2012,Thornyheads,0,0,0,338,0,102,51,58,"1,123"
2012,EMPTY,$0 ,$0 ,$0 ,"$1,859 ",$0 ,$256 ,$273 ,$125 ,"$3,029 "
2012,"Trawled fish, unspecified","3,224",573,0,0,0,0,0,0,1
2012,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$5 
2012,Triggerfish,0,0,0,0,0,0,0,0,20
2012,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$20 
2012,"Tuna, albacore","154,367","34,801","19,803","121,401","225,446","57,002","34,478","770,638","10,211"
2012,EMPTY,"$268,017 ","$61,910 ","$38,831 ","$257,839 ","$341,586 ","$98,328 ","$59,427 ","$1,077,130 ","$15,929 "
2012,"Tuna, bigeye",0,0,82,"10,376",0,0,"78,918",0,0
2012,EMPTY,$0 ,$0 ,$328 ,"$46,104 ",$0 ,$0 ,"$320,657 ",$0 ,$0 
2012,"Tuna, bluefin",0,120,0,595,217,"5,197",117,"83,953","3,851"
2012,EMPTY,$0 ,$480 ,$0 ,"$1,322 ",$868 ,"$16,249 ",$352 ,"$67,162 ","$7,930 "
2012,"Tuna, skipjack",0,0,0,699,"1,154",23,129,0,80
2012,EMPTY,$0 ,$0 ,$0 ,$816 ,$672 ,$15 ,$107 ,$0 ,$0 
2012,"Tuna, yellowfin",0,0,0,"2,656",0,1,4,0,774
2012,EMPTY,$0 ,$0 ,$0 ,"$13,471 ",$0 ,$0 ,$0 ,$0 ,"$2,291 "
2012,"Turbot, curlfin",0,0,0,22,47,0,0,0,0
2012,EMPTY,$0 ,$0 ,$0 ,$16 ,$235 ,$0 ,$0 ,$0 ,$0 
2012,"Turbot, hornyhead",0,0,0,0,0,0,0,"5,691",0
2012,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$9,659 ",$0 
2012,Turbot,0,0,0,541,0,255,0,0,0
2012,EMPTY,$0 ,$0 ,$0 ,$321 ,$0 ,$383 ,$0 ,$0 ,$0 
2012,Wahoo,0,0,0,284,0,0,"1,645",0,0
2012,EMPTY,$0 ,$0 ,$0 ,$510 ,$0 ,$0 ,"$5,775 ",$0 ,$0 
2012,"Whitefish, ocean",0,0,0,0,0,0,"2,569",227,387
2012,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$4,561 ",$568 ,$509 
2012,"Whiting, Pacific",216,"3,394",0,227,22,"3,605",0,574,0
2012,EMPTY,$0 ,$0 ,$0 ,$0 ,$2 ,$146 ,$0 ,"$1,420 ",$0 
2012,Yellowtail,0,0,0,0,0,0,"4,334","1,197","14,078"
2012,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$8,978 ","$2,548 ","$28,216 "
2013,"Anchovy, northern",0,0,0,10,"12,393,206",0,"443,658","23,789","378,210"
2013,EMPTY,$0 ,$0 ,$0 ,$26 ,"$831,798 ",$0 ,"$132,973 ","$1,269 ","$93,411 "
2013,"Barracuda, California",0,0,0,12,0,462,"2,108","14,888",221
2013,EMPTY,$0 ,$0 ,$0 ,$36 ,$0 ,"$1,378 ","$1,757 ","$11,215 ",$205 
2013,"Bass, giant sea",0,0,0,0,0,0,"1,301",166,245
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$4,768 ",$269 ,$933 
2013,"Bonito, Pacific",0,0,0,18,506,0,"40,727",253,0
2013,EMPTY,$0 ,$0 ,$0 ,$18 ,$354 ,$0 ,"$12,239 ",$886 ,$0 
2013,Butterfish (Pacific pompano,0,0,0,0,"1,065",39,"3,761",699,"6,356"
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,"$1,245 ",$20 ,"$3,938 ",$449 ,"$3,768 "
2013,Cabezon,"2,091","7,036","1,136",961,"7,022","31,792","12,989",293,530
2013,EMPTY,"$8,475 ","$33,194 ","$5,637 ","$4,282 ","$42,479 ","$172,229 ","$90,676 ","$1,627 ","$3,012 "
2013,"Cod, Pacific",6,0,0,0,0,0,0,0,0
2013,EMPTY,$3 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2013,"Corbina, California",0,0,0,0,0,0,0,0,4
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$8 
2013,"Croaker, white",0,0,0,103,"2,921",68,"2,797",237,183
2013,EMPTY,$0 ,$0 ,$0 ,$86 ,"$1,410 ",$34 ,"$2,055 ",$142 ,$92 
2013,Dolphin (fish),0,0,0,605,0,0,969,105,327
2013,EMPTY,$0 ,$0 ,$0 ,$952 ,$0 ,$0 ,"$3,424 ",$245 ,$862 
2013,"Eel, California moray",0,0,0,0,0,0,564,644,"2,457"
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$9,708 ","$11,106 ","$6,000 "
2013,"Eel, monkeyface (pricklebac",0,0,0,445,0,64,0,0,0
2013,EMPTY,$0 ,$0 ,$0 ,"$3,556 ",$0 ,$158 ,$0 ,$0 ,$0 
2013,"Eel, wolf (wolf-eel)",0,0,7,0,0,0,0,0,0
2013,EMPTY,$0 ,$0 ,$7 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2013,Eel,0,0,0,0,0,0,0,767,0
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,183 ",$0 
2013,Escolar,0,0,0,"1,347",0,0,"3,200",686,0
2013,EMPTY,$0 ,$0 ,$0 ,"$1,148 ",$0 ,$0 ,"$5,022 ",$686 ,$0 
2013,"Fish, unspecified",0,34,22,416,96,0,2,81,223
2013,EMPTY,$0 ,$21 ,$26 ,$543 ,$24 ,$0 ,$0 ,$73 ,$322 
2013,"Flounder, arrowtooth","172,091","86,683",0,945,444,4,0,0,0
2013,EMPTY,"$17,239 ","$9,343 ",$0 ,$118 ,$107 ,$6 ,$0 ,$0 ,$0 
2013,"Flounder, starry","2,590",10,2,"8,423",53,938,16,0,0
2013,EMPTY,$899 ,$1 ,$0 ,"$8,796 ",$103 ,"$1,653 ",$9 ,$0 ,$0 
2013,"Flounder, unspecified",0,0,0,0,0,38,0,0,0
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$67 ,$0 ,$0 ,$0 
2013,Flyingfish,0,0,0,0,0,0,0,20,0
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2013,"Goby, yellowfin",0,0,0,12,0,0,0,0,0
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2013,"Greenling, kelp","1,582","2,164",178,"1,241","2,026","4,876",24,0,0
2013,EMPTY,"$8,068 ","$11,619 ","$1,147 ","$5,130 ","$14,186 ","$30,588 ",$158 ,$0 ,$0 
2013,"Greenling, rock",0,0,0,0,6,0,0,29,0
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$10 ,$0 ,$0 ,$145 ,$0 
2013,Grenadier,"13,505","15,025",0,0,"100,173","51,336","3,321",548,0
2013,EMPTY,"$1,325 ","$1,456 ",$0 ,$0 ,"$21,788 ","$17,005 ","$1,560 ",$354 ,$0 
2013,Grouper,0,0,0,0,0,0,0,0,152
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$608 
2013,"Guitarfish, shovelnose",0,0,0,0,0,0,"2,218",11,80
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,663 ",$65 ,$40 
2013,Hagfishes,"557,182",0,"141,058",0,0,"517,108","10,250","90,421","36,515"
2013,EMPTY,"$351,572 ",$0 ,"$105,794 ",$0 ,$0 ,"$450,160 ","$9,384 ","$117,815 ","$43,889 "
2013,Halfmoon,0,0,0,0,0,0,0,0,1
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$2 
2013,"Halibut, California",60,0,"1,780","195,849","42,312","12,090","94,414","12,640","15,257"
2013,EMPTY,$360 ,$0 ,"$10,134 ","$1,048,307 ","$209,100 ","$76,350 ","$491,319 ","$70,526 ","$70,635 "
2013,"Halibut, Pacific",0,40,0,0,0,0,0,0,0
2013,EMPTY,$0 ,$96 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2013,"Herring, Pacific - roe on kel",0,0,0,"78,485",0,0,0,0,0
2013,EMPTY,$0 ,$0 ,$0 ,"$902,578 ",$0 ,$0 ,$0 ,$0 ,$0 
2013,"Herring, Pacific - roe",0,0,68,"4,600,196",0,0,0,0,0
2013,EMPTY,$0 ,$0 ,$0 ,"$1,150,049 ",$0 ,$0 ,$0 ,$0 ,$0 
2013,"Herring, Pacific",0,0,0,462,64,0,0,0,0
2013,EMPTY,$0 ,$0 ,$0 ,$280 ,$48 ,$0 ,$0 ,$0 ,$0 
2013,Jacksmelt,0,0,0,19,"10,091",682,5,0,0
2013,EMPTY,$0 ,$0 ,$0 ,$33 ,"$12,000 ",$0 ,$15 ,$0 ,$0 
2013,Lingcod,"40,321","26,956","1,088","15,781","16,384","36,614","4,739",476,229
2013,EMPTY,"$46,920 ","$45,153 ","$3,835 ","$40,014 ","$49,992 ","$91,485 ","$16,466 ","$1,051 ",$490 
2013,"Lizardfish, California",0,0,0,0,0,15,"6,111","3,131","1,248"
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$8 ,"$4,069 ",$140 ,$734 
2013,Louvar,0,117,0,282,0,52,182,0,324
2013,EMPTY,$0 ,$816 ,$0 ,$282 ,$0 ,$393 ,$495 ,$0 ,"$2,146 "
2013,"Mackerel, Pacific",0,0,0,0,120,0,793,"17,792,499",249
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$115 ,"$1,517,162 ",$720 
2013,"Mackerel, jack",0,0,0,0,0,0,75,"1,965,059","1,399"
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$18 ,"$178,238 ",$429 
2013,"Mackerel, unspecified",0,0,0,0,20,0,5,"3,053",5
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,797 ",$0 
2013,"Midshipman, plainfin",0,0,0,29,0,0,0,341,0
2013,EMPTY,$0 ,$0 ,$0 ,$58 ,$0 ,$0 ,$0 ,$682 ,$0 
2013,"Mudsucker, longjaw",0,0,0,31,0,0,0,0,0
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2013,Oilfish,0,0,0,"1,823",0,0,0,0,0
2013,EMPTY,$0 ,$0 ,$0 ,"$1,823 ",$0 ,$0 ,$0 ,$0 ,$0 
2013,Opah,0,545,0,"23,993",0,"3,380","20,248","2,540","32,494"
2013,EMPTY,$0 ,$409 ,$0 ,"$25,013 ",$0 ,"$5,915 ","$46,730 ","$2,909 ","$35,126 "
2013,Opaleye,0,0,0,0,0,0,49,7,10
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$220 ,$8 ,$29 
2013,"Pomfret, Pacific",0,0,0,558,0,30,376,0,0
2013,EMPTY,$0 ,$0 ,$0 ,$605 ,$0 ,$47 ,$368 ,$0 ,$0 
2013,Queenfish,0,0,0,0,0,0,0,0,504
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$302 
2013,"Ratfish, spotted",0,11,0,0,617,0,0,0,0
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$154 ,$0 ,$0 ,$0 ,$0 
2013,"Ray, Pacific electric",0,0,0,0,0,0,304,335,0
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$769 ,$3 ,$0 
2013,"Ray, bat",0,0,0,0,0,34,120,"6,099",15
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$120 ,$935 ,$30 
2013,"Ray, unspecified",0,0,0,0,0,0,0,17,0
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2013,"Rockfish, China",484,"1,545",177,492,97,261,40,31,10
2013,EMPTY,"$3,309 ","$10,593 ","$2,078 ","$3,546 ",$889 ,"$2,326 ",$185 ,$62 ,$55 
2013,"Rockfish, Mexican",0,0,0,0,0,7,48,0,0
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$6 ,$40 ,$0 ,$0 
2013,"Rockfish, Pacific ocean per",114,5,0,2,0,1,1,0,0
2013,EMPTY,$51 ,$2 ,$0 ,$1 ,$0 ,$1 ,$2 ,$0 ,$0 
2013,"Rockfish, aurora",0,"6,697",0,188,79,"3,438",23,62,24
2013,EMPTY,$0 ,"$2,156 ",$0 ,$60 ,$76 ,"$3,261 ",$1 ,$32 ,$48 
2013,"Rockfish, bank",0,"46,097",0,53,"2,029","65,406",374,33,0
2013,EMPTY,$0 ,"$32,579 ",$0 ,$37 ,"$1,730 ","$74,313 ",$402 ,$99 ,$0 
2013,"Rockfish, black-and-yellow.",77,"1,028",419,34,"5,157","15,903",471,0,0
2013,EMPTY,$117 ,"$6,929 ","$3,158 ",$230 ,"$42,480 ","$123,592 ","$3,324 ",$0 ,$0 
2013,"Rockfish, black","66,348","1,556",809,"5,430","1,630","2,561",0,0,0
2013,EMPTY,"$119,053 ","$3,197 ","$1,931 ","$22,442 ","$5,472 ","$5,548 ",$0 ,$0 ,$0 
2013,"Rockfish, blackgill",215,"86,747","5,229",322,"9,542","42,050","9,335","5,536","1,467"
2013,EMPTY,$288 ,"$61,776 ","$8,533 ",$91 ,"$11,208 ","$38,484 ","$12,966 ","$7,798 ","$2,801 "
2013,"Rockfish, blue","6,032",283,8,"1,647","3,166","1,185",387,16,18
2013,EMPTY,"$9,948 ",$490 ,$39 ,"$6,505 ","$7,226 ","$2,301 ","$1,823 ",$48 ,$52 
2013,"Rockfish, bocaccio",76,"17,563",56,"7,105","2,742","2,296","3,354","2,935",367
2013,EMPTY,$44 ,"$12,587 ",$84 ,"$7,001 ","$4,921 ","$1,992 ","$7,376 ","$4,920 ",$747 
2013,"Rockfish, brown",197,441,596,"10,435",256,"48,855",736,54,182
2013,EMPTY,$739 ,"$2,463 ","$3,367 ","$66,758 ","$1,200 ","$341,493 ","$4,499 ",$162 ,$781 
2013,"Rockfish, canary","1,313","2,035",0,191,7,17,0,0,0
2013,EMPTY,$657 ,"$2,698 ",$0 ,$99 ,$0 ,$0 ,$0 ,$0 ,$0 
2013,"Rockfish, chilipepper","2,308","558,653",0,"132,007","5,996","11,585",651,44,10
2013,EMPTY,"$1,231 ","$363,268 ",$0 ,"$87,085 ","$7,184 ","$12,114 ",$825 ,$75 ,$49 
2013,"Rockfish, copper",598,959,37,787,54,"3,569","7,683",541,241
2013,EMPTY,"$2,176 ","$3,811 ",$151 ,"$4,752 ",$134 ,"$23,001 ","$45,183 ","$1,707 ",$724 
2013,"Rockfish, cowcod",1,60,0,267,28,61,0,0,0
2013,EMPTY,$1 ,$26 ,$0 ,$83 ,$5 ,$61 ,$0 ,$0 ,$0 
2013,"Rockfish, darkblotched","4,926","3,507",0,37,562,215,0,0,0
2013,EMPTY,"$2,282 ","$3,013 ",$0 ,$26 ,$645 ,$237 ,$0 ,$0 ,$0 
2013,"Rockfish, flag",0,52,0,0,0,2,251,161,108
2013,EMPTY,$0 ,$78 ,$0 ,$0 ,$0 ,$23 ,$741 ,$183 ,$324 
2013,"Rockfish, gopher",61,"2,186","1,164","2,907","3,543","40,253",816,0,82
2013,EMPTY,$296 ,"$14,464 ","$11,174 ","$21,168 ","$23,815 ","$314,335 ","$5,701 ",$0 ,$268 
2013,"Rockfish, grass",221,278,208,124,"2,237","11,744","12,731",50,38
2013,EMPTY,"$1,768 ","$1,874 ","$1,775 ",$834 ,"$20,737 ","$109,146 ","$127,405 ",$462 ,$220 
2013,"Rockfish, greenblotched",0,0,0,2,4,0,129,0,0
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$4 ,$0 ,$237 ,$0 ,$0 
2013,"Rockfish, greenspotted",0,4,0,393,41,0,"2,037",998,291
2013,EMPTY,$0 ,$2 ,$0 ,$264 ,$105 ,$0 ,"$6,249 ","$1,057 ",$968 
2013,"Rockfish, greenstriped",0,0,0,6,0,0,34,62,0
2013,EMPTY,$0 ,$0 ,$0 ,$1 ,$0 ,$0 ,$43 ,$62 ,$0 
2013,"Rockfish, group bolina",0,0,0,34,0,12,7,0,0
2013,EMPTY,$0 ,$0 ,$0 ,$232 ,$0 ,$30 ,$49 ,$0 ,$0 
2013,"Rockfish, group canary/ver",0,0,0,3,0,0,0,0,0
2013,EMPTY,$0 ,$0 ,$0 ,$5 ,$0 ,$0 ,$0 ,$0 ,$0 
2013,"Rockfish, group nearshore...",0,0,0,0,0,0,14,0,4
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$9 ,$0 ,$24 
2013,"Rockfish, group red",0,0,0,0,69,119,"3,588",400,25
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$240 ,$353 ,"$14,475 ",$953 ,$63 
2013,"Rockfish, group rosefish",0,25,0,0,0,0,0,0,0
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2013,"Rockfish, group shelf","1,075",452,0,7,109,295,"1,519","2,372",0
2013,EMPTY,$416 ,$347 ,$0 ,$4 ,$75 ,$280 ,"$3,798 ","$7,116 ",$0 
2013,"Rockfish, group slope","16,350","25,261",0,"4,065","1,156",445,0,0,11
2013,EMPTY,"$5,684 ","$18,880 ",$0 ,"$2,818 ","$1,120 ",$424 ,$0 ,$0 ,$18 
2013,"Rockfish, group small",0,0,0,38,50,0,0,0,0
2013,EMPTY,$0 ,$0 ,$0 ,$8 ,$150 ,$0 ,$0 ,$0 ,$0 
2013,"Rockfish, honeycomb",0,0,0,0,0,0,0,52,5
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$52 ,$15 
2013,"Rockfish, kelp",0,0,0,53,641,893,300,149,45
2013,EMPTY,$0 ,$0 ,$0 ,$212 ,"$3,219 ","$2,919 ","$1,262 ",$392 ,$129 
2013,"Rockfish, olive",60,4,0,791,"1,374",74,637,8,3
2013,EMPTY,$136 ,$7 ,$0 ,"$3,156 ","$2,535 ",$92 ,"$2,842 ",$24 ,$9 
2013,"Rockfish, pink",0,0,0,0,0,1,0,0,0
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2013,"Rockfish, pinkrose",0,0,0,0,0,0,6,97,0
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$11 ,$97 ,$0 
2013,"Rockfish, quillback","1,156",291,2,8,0,22,0,0,0
2013,EMPTY,"$5,395 ","$1,769 ",$2 ,$49 ,$0 ,$173 ,$0 ,$0 ,$0 
2013,"Rockfish, redbanded",105,0,0,4,13,199,0,0,0
2013,EMPTY,$184 ,$0 ,$0 ,$1 ,$13 ,$210 ,$0 ,$0 ,$0 
2013,"Rockfish, rosethorn",0,72,0,0,0,0,3,0,0
2013,EMPTY,$0 ,$226 ,$0 ,$0 ,$0 ,$0 ,$3 ,$0 ,$0 
2013,"Rockfish, rosy",4,0,0,172,0,3,21,351,0
2013,EMPTY,$5 ,$0 ,$0 ,$390 ,$1 ,$3 ,$85 ,$370 ,$0 
2013,"Rockfish, shortbelly",0,41,0,20,0,0,0,0,0
2013,EMPTY,$0 ,$2 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2013,"Rockfish, speckled",0,0,0,4,18,3,348,19,110
2013,EMPTY,$0 ,$0 ,$0 ,$4 ,$31 ,$0 ,$376 ,$19 ,$329 
2013,"Rockfish, splitnose",0,"6,524",0,"1,495","18,832","4,831",62,26,0
2013,EMPTY,$0 ,"$2,098 ",$0 ,$560 ,"$4,999 ","$1,700 ",$74 ,$26 ,$0 
2013,"Rockfish, squarespot",0,0,0,0,0,0,13,108,3
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$4 ,$107 ,$3 
2013,"Rockfish, starry",0,0,0,22,9,58,779,612,92
2013,EMPTY,$0 ,$0 ,$0 ,$94 ,$22 ,$239 ,"$1,904 ",$843 ,$232 
2013,"Rockfish, stripetail",0,0,0,8,0,0,0,0,0
2013,EMPTY,$0 ,$0 ,$0 ,$12 ,$0 ,$0 ,$0 ,$0 ,$0 
2013,"Rockfish, treefish",0,0,0,0,7,"2,602",61,0,18
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$70 ,"$24,158 ",$454 ,$0 ,$87 
2013,"Rockfish, unspecified",0,0,0,312,187,11,96,14,0
2013,EMPTY,$0 ,$0 ,$0 ,$160 ,$532 ,$0 ,$117 ,$14 ,$0 
2013,"Rockfish, vermilion","1,309","3,794",136,"1,476","5,750","17,997","14,658","2,618","3,493"
2013,EMPTY,"$3,021 ","$5,899 ",$817 ,"$5,464 ","$16,478 ","$53,530 ","$38,886 ","$6,584 ","$10,513 "
2013,"Rockfish, widow",184,"10,601",0,"1,022",279,28,257,251,1
2013,EMPTY,$147 ,"$6,184 ",$0 ,"$1,935 ",$548 ,$19 ,$254 ,$501 ,$2 
2013,"Rockfish, yelloweye",0,11,0,13,0,0,0,0,0
2013,EMPTY,$0 ,$8 ,$0 ,$23 ,$0 ,$0 ,$0 ,$0 ,$0 
2013,"Rockfish, yellowtail","1,789",455,"1,233","2,833","4,084",629,302,148,0
2013,EMPTY,"$2,549 ",$689 ,"$2,931 ","$5,263 ","$10,393 ","$1,094 ",$550 ,$205 ,$0 
2013,Sablefish,"652,138","583,323","111,258","174,872","253,290","722,079","364,913","114,637","100,458"
2013,EMPTY,"$1,149,527 ","$1,414,198 ","$338,017 ","$324,149 ","$431,501 ","$1,769,785 ","$1,004,217 ","$283,352 ","$333,658 "
2013,"Salmon, Chinook","279,130","1,407,767","639,309","1,091,374","291,292","68,625","2,273",0,0
2013,EMPTY,"$1,526,923 ","$7,664,760 ","$3,776,129 ","$7,335,738 ","$1,993,467 ","$483,019 ","$17,954 ",$0 ,$0 
2013,"Salmon, Roe (Chinook, Coho",0,36,3,598,0,0,0,0,0
2013,EMPTY,$0 ,$144 ,$6 ,"$2,663 ",$0 ,$0 ,$0 ,$0 ,$0 
2013,"Sanddab, Pacific",0,0,0,"3,372",43,3,215,252,0
2013,EMPTY,$0 ,$0 ,$0 ,"$1,686 ",$45 ,$2 ,"$1,101 ",$590 ,$0 
2013,"Sanddab, longfin",0,0,0,0,11,0,0,0,0
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$10 ,$0 ,$0 ,$0 ,$0 
2013,Sanddab,"59,016",735,0,"124,700","24,307",2,887,"9,573",261
2013,EMPTY,"$27,714 ",$383 ,$0 ,"$74,266 ","$17,218 ",$3 ,"$2,038 ","$37,201 ",$957 
2013,"Sardine, Pacific",0,0,0,"4,293","1,810,562",0,"488,407","13,285,938","5,275"
2013,EMPTY,$0 ,$0 ,$0 ,$723 ,"$163,337 ",$0 ,"$47,613 ","$1,288,931 ","$1,315 "
2013,Sargo,0,0,0,0,0,0,140,4,45
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$665 ,$8 ,$117 
2013,"Scorpionfish, California",0,0,0,0,0,46,639,"5,195",63
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$288 ,"$1,068 ","$26,202 ",$182 
2013,"Sculpin, staghorn",0,0,0,"3,876",0,0,0,0,0
2013,EMPTY,$0 ,$0 ,$0 ,"$9,148 ",$0 ,$0 ,$0 ,$0 ,$0 
2013,"Seabass, white",0,0,66,"2,101",562,"1,801","198,352","21,454","28,071"
2013,EMPTY,$0 ,$0 ,$430 ,"$10,241 ","$3,643 ","$11,142 ","$806,985 ","$67,447 ","$107,242 "
2013,"Seaperch, striped",0,0,9,"5,881",0,0,0,0,0
2013,EMPTY,$0 ,$0 ,$20 ,"$29,154 ",$0 ,$0 ,$0 ,$0 ,$0 
2013,"Shad, American",0,0,0,65,0,0,0,0,0
2013,EMPTY,$0 ,$0 ,$0 ,$2 ,$0 ,$0 ,$0 ,$0 ,$0 
2013,"Shark, Pacific angel",0,0,0,0,0,167,"11,082",364,45
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$235 ,"$13,830 ",$4 ,$62 
2013,"Shark, bigeye thresher",0,0,0,0,0,0,41,643,64
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$578 ,$77 
2013,"Shark, blue",0,0,0,0,0,10,0,0,22
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2013,"Shark, brown smoothhound.",0,0,0,0,0,0,247,0,0
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$140 ,$0 ,$0 
2013,"Shark, gray smoothhound",0,0,0,0,0,0,0,28,0
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$54 ,$0 
2013,"Shark, horn",0,0,0,0,0,0,82,50,0
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$239 ,$1 ,$0 
2013,"Shark, leopard",0,0,10,"1,623",0,63,479,79,102
2013,EMPTY,$0 ,$0 ,$0 ,"$1,559 ",$0 ,$0 ,$497 ,$75 ,$174 
2013,"Shark, pelagic thresher",0,0,0,0,0,0,75,0,"7,604"
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$75 ,$0 ,"$7,604 "
2013,"Shark, salmon",0,0,0,0,0,0,0,0,765
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$2 
2013,"Shark, sevengill",0,0,0,0,0,399,0,0,0
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$288 ,$0 ,$0 ,$0 
2013,"Shark, shortfin mako",0,0,0,383,0,"4,875","9,738","6,519","24,657"
2013,EMPTY,$0 ,$0 ,$0 ,$383 ,$0 ,"$4,417 ","$11,676 ","$12,715 ","$31,338 "
2013,"Shark, sixgill",0,0,0,0,0,9,0,0,0
2013,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2013,"Shark, soupfin",0,167,0,457,0,207,"1,502",157,180
